"Year","County","Ag.District","cows_total_weight","Dairy_cows_total_poop_lb","Dairy_cows_total_N","Dairy_cows_total_P","Dairy_cows_total_K","feed_cows_total_weight","feed_cows_total_poop_lb","feed_cows_total_N","feed_cows_total_P","feed_cows_total_K","Hogs_total_weight","Hogs_total_poop_lb","Hogs_total_N","Hogs_total_P","Hogs_total_K","Turkey_total_weight","Turkey_total_poop_lb","Turkey_total_N","Turkey_total_P","Turkey_total_K"
2010,"AITKIN","EAST CENTRAL",17220000,686340000,4472280,2302560,2523960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ANOKA","EAST CENTRAL",3080000,122760000,799920,411840,451440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BECKER","NORTHWEST",37100000,1478700000,9635400,4960800,5437800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BELTRAMI","NORTH CENTRAL",27860000,1110420000,7235640,3725280,4083480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BENTON","CENTRAL",53200000,2120400000,13816800,7113600,7797600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BIG STONE","WEST CENTRAL",8400000,334800000,2181600,1123200,1231200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BLUE EARTH","SOUTH CENTRAL",19460000,775620000,5054040,2602080,2852280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"BROWN","SOUTH CENTRAL",6.3e+07,2.511e+09,16362000,8424000,9234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CARLTON","EAST CENTRAL",12040000,479880000,3126960,1609920,1764720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CARVER","CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CASS","NORTH CENTRAL",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CHIPPEWA","WEST CENTRAL",12600000,502200000,3272400,1684800,1846800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CHISAGO","EAST CENTRAL",14980000,597060000,3890520,2003040,2195640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CLAY","NORTHWEST",22400000,892800000,5817600,2995200,3283200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CLEARWATER","NORTHWEST",27580000,1099260000,7162920,3687840,4042440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"COTTONWOOD","SOUTHWEST",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"CROW WING","EAST CENTRAL",15400000,613800000,3999600,2059200,2257200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"DAKOTA","SOUTHEAST",60200000,2399400000,15634800,8049600,8823600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"DODGE","SOUTHEAST",31500000,1255500000,8181000,4212000,4617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"DOUGLAS","WEST CENTRAL",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"FARIBAULT","SOUTH CENTRAL",20720000,825840000,5381280,2770560,3036960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"FILLMORE","SOUTHEAST",9.1e+07,3.627e+09,23634000,12168000,13338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"FREEBORN","SOUTH CENTRAL",21700000,864900000,5635800,2901600,3180600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"GOODHUE","SOUTHEAST",93800000,3738600000,24361200,12542400,13748400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"GRANT","WEST CENTRAL",7420000,295740000,1927080,992160,1087560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"HENNEPIN","EAST CENTRAL",10360000,412920000,2690640,1385280,1518480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"HOUSTON","SOUTHEAST",67200000,2678400000,17452800,8985600,9849600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"HUBBARD","NORTH CENTRAL",10080000,401760000,2617920,1347840,1477440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ISANTI","EAST CENTRAL",9240000,368280000,2399760,1235520,1354320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ITASCA","NORTH CENTRAL",8820000,351540000,2290680,1179360,1292760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"JACKSON","SOUTHWEST",20860000,831420000,5417640,2789280,3057480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"KANABEC","EAST CENTRAL",22120000,881640000,5744880,2957760,3242160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"KANDIYOHI","CENTRAL",44100000,1757700000,11453400,5896800,6463800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"KITTSON","NORTHWEST",17220000,686340000,4472280,2302560,2523960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"KOOCHICHING","NORTH CENTRAL",5880000,234360000,1527120,786240,861840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LAC QUI PARLE","WEST CENTRAL",22120000,881640000,5744880,2957760,3242160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LE SUEUR","SOUTH CENTRAL",28700000,1143900000,7453800,3837600,4206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LINCOLN","SOUTHWEST",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"LYON","SOUTHWEST",1.05e+08,4.185e+09,27270000,14040000,15390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MAHNOMEN","NORTHWEST",9660000,385020000,2508840,1291680,1415880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MARSHALL","NORTHWEST",16520000,658440000,4290480,2208960,2421360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MARTIN","SOUTH CENTRAL",30100000,1199700000,7817400,4024800,4411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MCLEOD","CENTRAL",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MEEKER","CENTRAL",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MILLE LACS","EAST CENTRAL",27300000,1088100000,7090200,3650400,4001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MORRISON","CENTRAL",123200000,4910400000,31996800,16473600,18057600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MOWER","SOUTHEAST",4.2e+07,1.674e+09,10908000,5616000,6156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"MURRAY","SOUTHWEST",67200000,2678400000,17452800,8985600,9849600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"NICOLLET","SOUTH CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"NOBLES","SOUTHWEST",95200000,3794400000,24724800,12729600,13953600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"NORMAN","NORTHWEST",10220000,407340000,2654280,1366560,1497960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"OLMSTED","SOUTHEAST",60200000,2399400000,15634800,8049600,8823600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"OTTER TAIL","WEST CENTRAL",123200000,4910400000,31996800,16473600,18057600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"PENNINGTON","NORTHWEST",12180000,485460000,3163320,1628640,1785240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"PINE","EAST CENTRAL",40600000,1618200000,10544400,5428800,5950800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"PIPESTONE","SOUTHWEST",58800000,2343600000,15271200,7862400,8618400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"POLK","NORTHWEST",29400000,1171800000,7635600,3931200,4309200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"POPE","WEST CENTRAL",42700000,1701900000,11089800,5709600,6258600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"RED LAKE","NORTHWEST",12740000,507780000,3308760,1703520,1867320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"REDWOOD","SOUTHWEST",71400000,2845800000,18543600,9547200,10465200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"RENVILLE","CENTRAL",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"RICE","SOUTH CENTRAL",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ROCK","SOUTHWEST",106400000,4240800000,27633600,14227200,15595200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ROSEAU","NORTHWEST",25340000,1009980000,6581160,3388320,3714120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"SCOTT","CENTRAL",25760000,1026720000,6690240,3444480,3775680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"SHERBURNE","CENTRAL",13720000,546840000,3563280,1834560,2010960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"SIBLEY","CENTRAL",44100000,1757700000,11453400,5896800,6463800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ST. LOUIS","NORTHEAST",14560000,580320000,3781440,1946880,2134080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"STEARNS","CENTRAL",2.94e+08,1.1718e+10,76356000,39312000,43092000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"STEELE","SOUTH CENTRAL",22120000,881640000,5744880,2957760,3242160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"STEVENS","WEST CENTRAL",6.3e+07,2.511e+09,16362000,8424000,9234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"SWIFT","WEST CENTRAL",26880000,1071360000,6981120,3594240,3939840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TODD","CENTRAL",89600000,3571200000,23270400,11980800,13132800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"TRAVERSE","WEST CENTRAL",7280000,290160000,1890720,973440,1067040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WABASHA","SOUTHEAST",86800000,3459600000,22543200,11606400,12722400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WADENA","CENTRAL",25620000,1021140000,6653880,3425760,3755160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WASECA","SOUTH CENTRAL",21420000,853740000,5563080,2864160,3139560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WASHINGTON","EAST CENTRAL",9800000,390600000,2545200,1310400,1436400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WATONWAN","SOUTH CENTRAL",15120000,602640000,3926880,2021760,2216160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WILKIN","WEST CENTRAL",3640000,145080000,945360,486720,533520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WINONA","SOUTHEAST",120400000,4798800000,31269600,16099200,17647200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"WRIGHT","CENTRAL",51800000,2064600000,13453200,6926400,7592400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"YELLOW MEDICINE","WEST CENTRAL",33600000,1339200000,8726400,4492800,4924800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"AITKIN","EAST CENTRAL",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ANOKA","EAST CENTRAL",3080000,122760000,799920,411840,451440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BECKER","NORTHWEST",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BELTRAMI","NORTH CENTRAL",27440000,1093680000,7126560,3669120,4021920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BENTON","CENTRAL",52500000,2092500000,13635000,7020000,7695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BIG STONE","WEST CENTRAL",8260000,329220000,2145240,1104480,1210680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BLUE EARTH","SOUTH CENTRAL",19180000,764460000,4981320,2564640,2811240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"BROWN","SOUTH CENTRAL",61600000,2455200000,15998400,8236800,9028800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CARLTON","EAST CENTRAL",11760000,468720000,3054240,1572480,1723680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CARVER","CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CASS","NORTH CENTRAL",36400000,1450800000,9453600,4867200,5335200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CHIPPEWA","WEST CENTRAL",12320000,491040000,3199680,1647360,1805760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CHISAGO","EAST CENTRAL",14700000,585900000,3817800,1965600,2154600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CLAY","NORTHWEST",21980000,876060000,5708520,2939040,3221640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CLEARWATER","NORTHWEST",27160000,1082520000,7053840,3631680,3980880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"COTTONWOOD","SOUTHWEST",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CROW WING","EAST CENTRAL",15120000,602640000,3926880,2021760,2216160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DAKOTA","SOUTHEAST",59500000,2371500000,15453000,7956000,8721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DODGE","SOUTHEAST",30800000,1227600000,7999200,4118400,4514400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DOUGLAS","WEST CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"FARIBAULT","SOUTH CENTRAL",20440000,814680000,5308560,2733120,2995920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"FILLMORE","SOUTHEAST",89600000,3571200000,23270400,11980800,13132800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"FREEBORN","SOUTH CENTRAL",21420000,853740000,5563080,2864160,3139560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"GOODHUE","SOUTHEAST",92400000,3682800000,23997600,12355200,13543200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"GRANT","WEST CENTRAL",7280000,290160000,1890720,973440,1067040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"HENNEPIN","EAST CENTRAL",10220000,407340000,2654280,1366560,1497960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"HOUSTON","SOUTHEAST",65800000,2622600000,17089200,8798400,9644400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"HUBBARD","NORTH CENTRAL",9940000,396180000,2581560,1329120,1456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ISANTI","EAST CENTRAL",9100000,362700000,2363400,1216800,1333800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ITASCA","NORTH CENTRAL",8680000,345960000,2254320,1160640,1272240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"JACKSON","SOUTHWEST",20580000,820260000,5344920,2751840,3016440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KANABEC","EAST CENTRAL",21840000,870480000,5672160,2920320,3201120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KANDIYOHI","CENTRAL",43400000,1729800000,11271600,5803200,6361200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KITTSON","NORTHWEST",16940000,675180000,4399560,2265120,2482920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KOOCHICHING","NORTH CENTRAL",5880000,234360000,1527120,786240,861840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LAC QUI PARLE","WEST CENTRAL",21840000,870480000,5672160,2920320,3201120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LAKE","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LAKE OF THE WOODS","NORTH CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LE SUEUR","SOUTH CENTRAL",28700000,1143900000,7453800,3837600,4206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LINCOLN","SOUTHWEST",39200000,1562400000,10180800,5241600,5745600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LYON","SOUTHWEST",102200000,4073400000,26542800,13665600,14979600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MAHNOMEN","NORTHWEST",9520000,379440000,2472480,1272960,1395360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MARSHALL","NORTHWEST",16240000,647280000,4217760,2171520,2380320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MARTIN","SOUTH CENTRAL",30100000,1199700000,7817400,4024800,4411800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MCLEOD","CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MEEKER","CENTRAL",38500000,1534500000,9999000,5148000,5643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MILLE LACS","EAST CENTRAL",26880000,1071360000,6981120,3594240,3939840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MORRISON","CENTRAL",120400000,4798800000,31269600,16099200,17647200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MOWER","SOUTHEAST",41300000,1646100000,10726200,5522400,6053400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MURRAY","SOUTHWEST",65800000,2622600000,17089200,8798400,9644400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NICOLLET","SOUTH CENTRAL",34300000,1367100000,8908200,4586400,5027400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NOBLES","SOUTHWEST",93800000,3738600000,24361200,12542400,13748400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NORMAN","NORTHWEST",10080000,401760000,2617920,1347840,1477440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"OLMSTED","SOUTHEAST",58800000,2343600000,15271200,7862400,8618400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"OTTER TAIL","WEST CENTRAL",121800000,4854600000,31633200,16286400,17852400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"PENNINGTON","NORTHWEST",12040000,479880000,3126960,1609920,1764720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"PINE","EAST CENTRAL",39900000,1590300000,10362600,5335200,5848200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"PIPESTONE","SOUTHWEST",58100000,2315700000,15089400,7768800,8515800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"POLK","NORTHWEST",29400000,1171800000,7635600,3931200,4309200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"POPE","WEST CENTRAL",4.2e+07,1.674e+09,10908000,5616000,6156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"RAMSEY","EAST CENTRAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"RED LAKE","NORTHWEST",12600000,502200000,3272400,1684800,1846800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"REDWOOD","SOUTHWEST",7e+07,2.79e+09,18180000,9360000,10260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"RENVILLE","CENTRAL",3.5e+07,1.395e+09,9090000,4680000,5130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"RICE","SOUTH CENTRAL",32200000,1283400000,8362800,4305600,4719600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ROCK","SOUTHWEST",1.05e+08,4.185e+09,27270000,14040000,15390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ROSEAU","NORTHWEST",25060000,998820000,6508440,3350880,3673080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SCOTT","CENTRAL",25340000,1009980000,6581160,3388320,3714120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SHERBURNE","CENTRAL",13580000,541260000,3526920,1815840,1990440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SIBLEY","CENTRAL",43400000,1729800000,11271600,5803200,6361200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ST. LOUIS","NORTHEAST",14420000,574740000,3745080,1928160,2113560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"STEARNS","CENTRAL",2.87e+08,1.1439e+10,74538000,38376000,42066000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"STEELE","SOUTH CENTRAL",21700000,864900000,5635800,2901600,3180600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"STEVENS","WEST CENTRAL",62300000,2483100000,16180200,8330400,9131400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SWIFT","WEST CENTRAL",26460000,1054620000,6872040,3538080,3878280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TODD","CENTRAL",88200000,3515400000,22906800,11793600,12927600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TRAVERSE","WEST CENTRAL",7140000,284580000,1854360,954720,1046520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WABASHA","SOUTHEAST",85400000,3403800000,22179600,11419200,12517200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WADENA","CENTRAL",25340000,1009980000,6581160,3388320,3714120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WASECA","SOUTH CENTRAL",21140000,842580000,5490360,2826720,3098520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WASHINGTON","EAST CENTRAL",9660000,385020000,2508840,1291680,1415880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WATONWAN","SOUTH CENTRAL",14840000,591480000,3854160,1984320,2175120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WILKIN","WEST CENTRAL",3500000,139500000,909000,468000,513000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WINONA","SOUTHEAST",117600000,4687200000,30542400,15724800,17236800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WRIGHT","CENTRAL",51100000,2036700000,13271400,6832800,7489800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"YELLOW MEDICINE","WEST CENTRAL",32900000,1311300000,8544600,4399200,4822200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"AITKIN","EAST CENTRAL",16660000,664020000,4326840,2227680,2441880,57200,1010880,7488,2246.4,4680,14400,255744,2937.6,103.68,1555.2,390,6598.8,109.512,71.604,47.736
2012,"ANOKA","EAST CENTRAL",3080000,122760000,799920,411840,451440,300300,5307120,39312,11793.6,24570,51000,905760,10404,367.2,5508,0,0,0,0,0
2012,"BECKER","NORTHWEST",35700000,1422900000,9271800,4773600,5232600,2784100,49202640,364464,109339.2,227790,5611500,99660240,1144746,40402.8,606042,4835900,81823428,1357920.72,887871.24,591914.16
2012,"BELTRAMI","NORTH CENTRAL",26880000,1071360000,6981120,3594240,3939840,0,0,0,0,0,55800,991008,11383.2,401.76,6026.4,720,12182.4,202.176,132.192,88.128
2012,"BENTON","CENTRAL",51100000,2036700000,13271400,6832800,7489800,4794900,84738960,627696,188308.8,392310,7159500,127152720,1460538,51548.4,773226,220,3722.4,61.776,40.392,26.928
2012,"BIG STONE","WEST CENTRAL",8120000,323640000,2108880,1085760,1190160,1030700,18215280,134928,40478.4,84330,12301500,218474640,2509506,88570.8,1328562,0,0,0,0,0
2012,"BLUE EARTH","SOUTH CENTRAL",18760000,747720000,4872240,2508480,2749680,4415400,78032160,578016,173404.8,361260,166269000,2952937440,33918876,1197136.8,17957052,1210840,20487412.8,340003.872,222310.224,148206.816
2012,"BROWN","SOUTH CENTRAL",60200000,2399400000,15634800,8049600,8823600,22627000,399880800,2962080,888624,1851300,65448900,1162372464,13351575.6,471232.08,7068481.2,3783250,64012590,1062336.6,694604.7,463069.8
2012,"CARLTON","EAST CENTRAL",11620000,463140000,3017880,1553760,1703160,130900,2313360,17136,5140.8,10710,35400,628704,7221.6,254.88,3823.2,110,1861.2,30.888,20.196,13.464
2012,"CARVER","CENTRAL",38500000,1534500000,9999000,5148000,5643000,3235100,57173040,423504,127051.2,264690,8870100,157532976,1809500.4,63864.72,957970.8,1210,20473.2,339.768,222.156,148.104
2012,"CASS","NORTH CENTRAL",35700000,1422900000,9271800,4773600,5232600,0,0,0,0,0,29400,522144,5997.6,211.68,3175.2,0,0,0,0,0
2012,"CHIPPEWA","WEST CENTRAL",24220000,965340000,6290280,3238560,3549960,4081000,72122400,534240,160272,333900,15060000,267465600,3072240,108432,1626480,0,0,0,0,0
2012,"CHISAGO","EAST CENTRAL",14420000,574740000,3745080,1928160,2113560,503800,8903520,65952,19785.6,41220,168900,2999664,34455.6,1216.08,18241.2,0,0,0,0,0
2012,"CLAY","NORTHWEST",21560000,859320000,5599440,2882880,3160080,1340900,23697360,175536,52660.8,109710,9847500,174891600,2008890,70902,1063530,0,0,0,0,0
2012,"CLEARWATER","NORTHWEST",26600000,1060200000,6908400,3556800,3898800,0,0,0,0,0,0,0,0,0,0,170,2876.4,47.736,31.212,20.808
2012,"COOK","NORTHEAST",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"COTTONWOOD","SOUTHWEST",39900000,1590300000,10362600,5335200,5848200,16504400,291677760,2160576,648172.8,1350360,70690800,1255468608,14420923.2,508973.76,7634606.4,2242090,37936162.8,629578.872,411647.724,274431.816
